FBtr0307364	1000	225	40.7268	0.0407268	0.181008
FBtr0346009	1000	593	4402.45	4.40245	7.42402
FBtr0342773	1000	641	2202.08	2.20208	3.43539
FBtr0345609	1000	646	2159.36	2.15936	3.34266
FBtr0070387	1000	643	2355.54	2.35554	3.66336
FBtr0070388	1000	648	4092.23	4.09223	6.31517
FBtr0070389	1000	644	2049.84	2.04984	3.18298
FBtr0070425	1000	650	5002.26	5.00226	7.69578
FBtr0345607	1000	650	2612.28	2.61228	4.01889
FBtr0070390	1000	648	2549.04	2.54904	3.9337
FBtr0290085	1000	625	287.556	0.287556	0.460089
FBtr0342764	1000	625	287.556	0.287556	0.460089
FBtr0070392	1000	625	-537.239	-0.537239	-0.859582
FBtr0345608	1000	625	-537.239	-0.537239	-0.859582
FBtr0342765	1000	634	-911.953	-0.911953	-1.43841
FBtr0331383	1000	375	-536.146	-0.536146	-1.42972
FBtr0070424	1000	575	-877.615	-0.877615	-1.52629
FBtr0070393	1000	646	-1251.6	-1.2516	-1.93747
FBtr0309994	1000	627	427.031	0.427031	0.68107
FBtr0070423	1000	656	-522.771	-0.522771	-0.796906
FBtr0345599	1000	615	-836.395	-0.836395	-1.35999
FBtr0070422	1000	625	-877.672	-0.877672	-1.40427
FBtr0342772	1000	625	-877.672	-0.877672	-1.40427
FBtr0070421	1000	625	-877.672	-0.877672	-1.40427
FBtr0070420	1000	625	1353.92	1.35392	2.16627
FBtr0342771	1000	625	1353.92	1.35392	2.16627
FBtr0342770	1000	625	1353.92	1.35392	2.16627
FBtr0332380	1000	641	-1225.17	-1.22517	-1.91134
FBtr0344153	1000	589	1899.08	1.89908	3.22425
FBtr0332381	1000	589	1899.08	1.89908	3.22425
FBtr0342766	1000	589	1899.08	1.89908	3.22425
FBtr0070419	1000	601	2921.39	2.92139	4.86089
FBtr0342769	1000	600	2670.47	2.67047	4.45079
FBtr0070396	1000	579	2401.83	2.40183	4.14824
FBtr0070397	1000	650	806.807	0.806807	1.24124
FBtr0070418	1000	642	2813.99	2.81399	4.38317
FBtr0342768	1000	633	2564.3	2.5643	4.05103
FBtr0070417	1000	633	2564.3	2.5643	4.05103
FBtr0070416	1000	624	-377.373	-0.377373	-0.604764
FBtr0342767	1000	624	-377.373	-0.377373	-0.604764
FBtr0070415	1000	579	-118.808	-0.118808	-0.205195
FBtr0340208	1000	579	-118.808	-0.118808	-0.205195
FBtr0345316	1000	641	2526.88	2.52688	3.94209
FBtr0070414	1000	641	2526.88	2.52688	3.94209
FBtr0070398	1000	625	2245.35	2.24535	3.59256
FBtr0346648	1000	599	3785.79	3.78579	6.32019
FBtr0345315	1000	599	3499.22	3.49922	5.84178
FBtr0070412	1000	599	3499.22	3.49922	5.84178
FBtr0300793	1000	599	3499.22	3.49922	5.84178
FBtr0346010	1000	583	-208.965	-0.208965	-0.35843
FBtr0300792	1000	633	2003.61	2.00361	3.16526
FBtr0070411	1000	619	3087.29	3.08729	4.98754
FBtr0347302	1000	639	-198.512	-0.198512	-0.31066
FBtr0112535	1000	601	-145.07	-0.14507	-0.241381
FBtr0332962	1000	574	-695.542	-0.695542	-1.21175
FBtr0070408	1000	578	1535.27	1.53527	2.65617
FBtr0344007	1000	566	-1846.34	-1.84634	-3.26209
FBtr0308939	1000	624	-1278.13	-1.27813	-2.04829
FBtr0308938	1000	638	-1319.26	-1.31926	-2.06781
FBtr0070407	1000	636	-717.028	-0.717028	-1.1274
FBtr0308937	1000	636	-717.028	-0.717028	-1.1274
FBtr0070399	1000	624	-899.681	-0.899681	-1.4418
FBtr0308931	1000	625	-649.073	-0.649073	-1.03852
FBtr0308932	1000	625	-649.073	-0.649073	-1.03852
FBtr0303997	1000	605	58.9441	0.0589441	0.0974283
FBtr0333731	1000	605	58.9441	0.0589441	0.0974283
FBtr0303998	1000	605	58.9441	0.0589441	0.0974283
FBtr0070406	1000	605	58.9441	0.0589441	0.0974283
FBtr0070401	1000	598	-234.817	-0.234817	-0.39267
FBtr0070405	1000	600	3662.04	3.66204	6.10341
FBtr0333730	1000	600	3662.04	3.66204	6.10341
FBtr0070404	1000	609	363.345	0.363345	0.596626
FBtr0070403	1000	609	363.345	0.363345	0.596626
FBtr0307284	1000	609	363.345	0.363345	0.596626
FBtr0070402	1000	618	-323.752	-0.323752	-0.52387
FBtr0307285	1000	618	-323.752	-0.323752	-0.52387
FBtr0343597	1000	618	-323.752	-0.323752	-0.52387
FBtr0333530	1000	612	335.807	0.335807	0.548704
FBtr0333529	1000	555	664.241	0.664241	1.19683
FBtr0333531	1000	555	664.241	0.664241	1.19683
FBtr0333532	1000	555	664.241	0.664241	1.19683
FBtr0333533	1000	641	-494.047	-0.494047	-0.770744
FBtr0333526	1000	578	-573.705	-0.573705	-0.992569
FBtr0333528	1000	578	-573.705	-0.573705	-0.992569
FBtr0333527	1000	637	1534.53	1.53453	2.40899
FBtr0070462	1000	625	1540.12	1.54012	2.4642
FBtr0070461	1000	500	1325.59	1.32559	2.65118
FBtr0070460	1000	431	2120.19	2.12019	4.91924
FBtr0070459	1000	647	4970.04	4.97004	7.68167
FBtr0308831	1000	647	4970.04	4.97004	7.68167
FBtr0070458	1000	639	3406.41	3.40641	5.33085
FBtr0070457	1000	639	3406.41	3.40641	5.33085
FBtr0303886	1000	639	3406.41	3.40641	5.33085
FBtr0303887	1000	639	3406.41	3.40641	5.33085
FBtr0334883	1000	639	3406.41	3.40641	5.33085
FBtr0070435	1000	641	1009.54	1.00954	1.57495
FBtr0100380	1000	640	714.242	0.714242	1.116
FBtr0331161	1000	640	714.242	0.714242	1.116
FBtr0342805	1000	656	-570.914	-0.570914	-0.870296
FBtr0342810	1000	656	-570.914	-0.570914	-0.870296
FBtr0342806	1000	656	-570.914	-0.570914	-0.870296
FBtr0342808	1000	656	-570.914	-0.570914	-0.870296
FBtr0342809	1000	656	-570.914	-0.570914	-0.870296
FBtr0342811	1000	656	-570.914	-0.570914	-0.870296
FBtr0342812	1000	656	-570.914	-0.570914	-0.870296
FBtr0342813	1000	656	-570.914	-0.570914	-0.870296
FBtr0342814	1000	656	-570.914	-0.570914	-0.870296
FBtr0342815	1000	656	-570.914	-0.570914	-0.870296
FBtr0342816	1000	656	-570.914	-0.570914	-0.870296
FBtr0342817	1000	656	-570.914	-0.570914	-0.870296
FBtr0342818	1000	656	-570.914	-0.570914	-0.870296
FBtr0342819	1000	656	-570.914	-0.570914	-0.870296
FBtr0342820	1000	656	-570.914	-0.570914	-0.870296
FBtr0342821	1000	656	-570.914	-0.570914	-0.870296
FBtr0342822	1000	656	-570.914	-0.570914	-0.870296
FBtr0342824	1000	656	-570.914	-0.570914	-0.870296
FBtr0342825	1000	656	-570.914	-0.570914	-0.870296
FBtr0342826	1000	656	-570.914	-0.570914	-0.870296
FBtr0342823	1000	575	-1195.05	-1.19505	-2.07836
FBtr0342807	1000	648	-491.744	-0.491744	-0.758865
FBtr0309617	1000	621	-487.221	-0.487221	-0.784575
FBtr0309619	1000	625	-520.001	-0.520001	-0.832002
FBtr0309618	1000	616	-613.337	-0.613337	-0.995677
FBtr0340085	1000	556	-940.9	-0.9409	-1.69227
FBtr0070436	1000	586	-1159.04	-1.15904	-1.97788
FBtr0340084	1000	586	-1159.04	-1.15904	-1.97788
FBtr0308565	1000	590	-1522.06	-1.52206	-2.57976
FBtr0339401	1000	646	-635.551	-0.635551	-0.983824
FBtr0345706	1000	646	-635.551	-0.635551	-0.983824
FBtr0302447	1000	616	-1042.42	-1.04242	-1.69224
FBtr0302449	1000	647	-86.414	-0.086414	-0.133561
FBtr0070437	1000	650	514.404	0.514404	0.791391
FBtr0302448	1000	650	514.404	0.514404	0.791391
FBtr0308567	1000	625	3817.75	3.81775	6.10839
FBtr0300707	1000	625	3817.75	3.81775	6.10839
FBtr0070438	1000	634	1352.73	1.35273	2.13364
FBtr0308566	1000	634	1352.73	1.35273	2.13364
FBtr0070439	1000	582	2285.53	2.28553	3.92703
FBtr0070440	1000	627	-1266.7	-1.2667	-2.02026
FBtr0340091	1000	650	-1096.74	-1.09674	-1.68729
FBtr0070448	1000	614	3828.77	3.82877	6.23578
FBtr0340093	1000	604	4057.56	4.05756	6.71782
FBtr0070441	1000	671	2321.63	2.32163	3.45996
FBtr0070447	1000	639	4578.61	4.57861	7.16528
FBtr0070446	1000	640	4876.58	4.87658	7.61965
FBtr0307159	1000	488	2910.66	2.91066	5.96447
FBtr0070445	1000	648	5322.99	5.32299	8.21449
FBtr0070442	1000	628	1530.65	1.53065	2.43734
FBtr0300708	1000	628	3125.87	3.12587	4.97751
FBtr0340092	1000	628	3125.87	3.12587	4.97751
FBtr0307158	1000	656	999.547	0.999547	1.5237
FBtr0331587	1000	656	999.547	0.999547	1.5237
FBtr0070466	1000	590	1149.75	1.14975	1.94873
FBtr0070468	1000	590	1149.75	1.14975	1.94873
FBtr0070473	1000	590	1149.75	1.14975	1.94873
FBtr0070469	1000	590	1149.75	1.14975	1.94873
FBtr0070467	1000	590	1149.75	1.14975	1.94873
FBtr0070474	1000	590	1149.75	1.14975	1.94873
FBtr0070472	1000	600	238.434	0.238434	0.39739
FBtr0070470	1000	648	-1527.52	-1.52752	-2.35729
FBtr0301966	1000	625	-944.938	-0.944938	-1.5119
FBtr0331753	1000	649	-1607.75	-1.60775	-2.47728
FBtr0070475	1000	600	-1685.82	-1.68582	-2.8097
FBtr0302185	1000	640	-1026.52	-1.02652	-1.60393
FBtr0070476	1000	626	-999.203	-0.999203	-1.59617
FBtr0331752	1000	587	-1532.04	-1.53204	-2.60995
FBtr0070471	1000	633	-1695.92	-1.69592	-2.67918
FBtr0331751	1000	633	-1695.92	-1.69592	-2.67918
FBtr0112828	1000	588	77.6063	0.0776063	0.131983
FBtr0345172	1000	473	653.371	0.653371	1.38133
FBtr0346738	1000	450	455.514	0.455514	1.01225
FBtr0070506	1000	478	1110.21	1.11021	2.32263
FBtr0070505	1000	625	1707.13	1.70713	2.7314
FBtr0340601	1000	649	2267.92	2.26792	3.49449
FBtr0070477	1000	632	940.732	0.940732	1.4885
FBtr0332311	1000	632	940.732	0.940732	1.4885
FBtr0070504	1000	650	1590.38	1.59038	2.44674
FBtr0345716	1000	638	2958.24	2.95824	4.63673
FBtr0070502	1000	626	3365.51	3.36551	5.37621
FBtr0070478	1000	650	1205.32	1.20532	1.85435
FBtr0345709	1000	650	1205.32	1.20532	1.85435
FBtr0070501	1000	600	3410.06	3.41006	5.68343
FBtr0273276	1000	600	3410.06	3.41006	5.68343
FBtr0345710	1000	600	3410.06	3.41006	5.68343
FBtr0070479	1000	610	2074.65	2.07465	3.40107
FBtr0273279	1000	647	5063.41	5.06341	7.82597
FBtr0070480	1000	601	642.466	0.642466	1.06899
FBtr0070499	1000	641	4476.7	4.4767	6.98393
FBtr0070481	1000	625	2174.95	2.17495	3.47991
FBtr0070482	1000	625	2174.95	2.17495	3.47991
FBtr0310649	1000	625	2174.95	2.17495	3.47991
FBtr0070498	1000	633	4161.56	4.16156	6.57435
FBtr0070484	1000	631	706.582	0.706582	1.11978
FBtr0070485	1000	625	-66.0073	-0.0660073	-0.105612
FBtr0070486	1000	649	-699.975	-0.699975	-1.07854
FBtr0070487	1000	650	1335.17	1.33517	2.05411
FBtr0347024	1000	634	5512.2	5.5122	8.69432
FBtr0070497	1000	649	5660.61	5.66061	8.72205
FBtr0070488	1000	619	1968.12	1.96812	3.17951
FBtr0070496	1000	636	4370.27	4.37027	6.8715
FBtr0070495	1000	636	4370.27	4.37027	6.8715
FBtr0332496	1000	595	244.091	0.244091	0.410237
FBtr0070494	1000	595	244.091	0.244091	0.410237
FBtr0309500	1000	624	-725.614	-0.725614	-1.16284
FBtr0070559	1000	595	-915.447	-0.915447	-1.53857
FBtr0309501	1000	595	-915.447	-0.915447	-1.53857
FBtr0309525	1000	607	-929.392	-0.929392	-1.53112
FBtr0345318	1000	625	-475.439	-0.475439	-0.760702
FBtr0070492	1000	625	-475.439	-0.475439	-0.760702
FBtr0070493	1000	625	-475.439	-0.475439	-0.760702
FBtr0070491	1000	625	-475.439	-0.475439	-0.760702
FBtr0309881	1000	625	-475.439	-0.475439	-0.760702
FBtr0070490	1000	627	-1045.02	-1.04502	-1.6667
FBtr0070489	1000	630	-1661.18	-1.66118	-2.63679
FBtr0070567	1000	600	-962.988	-0.962988	-1.60498
FBtr0070566	1000	650	-1402.94	-1.40294	-2.15838
FBtr0070565	1000	582	-1014.18	-1.01418	-1.74258
